representation,model,checkpoint_seed,task_id,metric_scope,region_id,receiver,horizon,count,n_origins,mae_db,rmse_db,source_file,source_key,status
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R16,moran,15,41688,6948,0.04335823655128479,0.0663766860961914,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R17,moran,15,34740,6948,0.0254672858864069,0.1966351419687271,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R1,sagepoint,15,55584,6948,0.3434785306453705,0.47883373498916626,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R2,sagepoint,15,97272,6948,0.02550118789076805,0.09263940155506134,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R3,sagepoint,15,138960,6948,1.6591310501098633,2.1104307174682617,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R4,sagepoint,15,34740,6948,0.6288713216781616,0.9170358777046204,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R5,sagepoint,15,62532,6948,0.7754479646682739,1.400307059288025,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R6,sagepoint,15,138960,6948,0.3110194802284241,0.4225580096244812,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R7,sagepoint,15,104220,6948,0.032830748707056046,0.12346477806568146,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R8,sagepoint,15,264024,6948,1.025493860244751,1.8177530765533447,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R9,sagepoint,15,41688,6948,0.7071942687034607,0.9789472818374634,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R10,sagepoint,15,41688,6948,0.5827438831329346,0.7532142400741577,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R11,sagepoint,15,34740,6948,0.4184078276157379,0.633845865726471,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R12,sagepoint,15,69480,6948,0.8640187978744507,1.17543363571167,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R13,sagepoint,15,90324,6948,0.6647779941558838,0.9993204474449158,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R14,sagepoint,15,55584,6948,1.9995439052581787,3.084334135055542,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R15,sagepoint,15,83376,6948,0.03709614649415016,0.1380562037229538,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R16,sagepoint,15,41688,6948,0.11591406911611557,0.4130215644836426,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R17,sagepoint,15,34740,6948,0.04406726360321045,0.2262585461139679,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R1,guesthouse,15,55584,6948,0.2340061217546463,0.31597772240638733,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R2,guesthouse,15,97272,6948,0.07419389486312866,0.27959081530570984,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R3,guesthouse,15,138960,6948,1.3606973886489868,1.8343793153762817,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R4,guesthouse,15,34740,6948,0.7762243747711182,1.1378285884857178,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R5,guesthouse,15,62532,6948,0.999403715133667,1.651952862739563,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R6,guesthouse,15,138960,6948,0.5806113481521606,0.7960495352745056,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R7,guesthouse,15,104220,6948,0.07998775690793991,0.31818756461143494,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R8,guesthouse,15,264024,6948,0.8819409012794495,1.233778953552246,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R9,guesthouse,15,41688,6948,0.6511562466621399,0.8613093495368958,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R10,guesthouse,15,41688,6948,0.8662703633308411,1.1353198289871216,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R11,guesthouse,15,34740,6948,0.5860673785209656,0.9337537884712219,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R12,guesthouse,15,69480,6948,0.9060047268867493,1.1963807344436646,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R13,guesthouse,15,90324,6948,0.6002844572067261,0.9135249257087708,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R14,guesthouse,15,55584,6948,2.881351947784424,4.409129619598389,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R15,guesthouse,15,83376,6948,0.05953051149845123,0.222608283162117,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R16,guesthouse,15,41688,6948,0.2771700322628021,0.4139319658279419,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R17,guesthouse,15,34740,6948,0.06133279204368591,0.34210023283958435,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R1,cpg,60,55584,6948,0.33272281289100647,0.4270384609699249,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R2,cpg,60,97272,6948,0.019581260159611702,0.04533172398805618,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R3,cpg,60,138960,6948,1.6536372900009155,2.101875066757202,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R4,cpg,60,34740,6948,0.6180534362792969,0.8538818955421448,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R5,cpg,60,62532,6948,1.4759775400161743,2.4036436080932617,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R6,cpg,60,138960,6948,1.0840812921524048,1.5293384790420532,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R7,cpg,60,104220,6948,0.03588894009590149,0.140448659658432,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R8,cpg,60,264024,6948,0.9602850079536438,1.3929444551467896,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R9,cpg,60,41688,6948,0.7148106694221497,0.9191690683364868,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R10,cpg,60,41688,6948,0.923330545425415,1.3386645317077637,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R11,cpg,60,34740,6948,0.7917807102203369,1.2285138368606567,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R12,cpg,60,69480,6948,0.8105392456054688,1.068352460861206,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R13,cpg,60,90324,6948,0.7750227451324463,1.1679261922836304,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R14,cpg,60,55584,6948,2.801154375076294,4.621845722198486,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R15,cpg,60,83376,6948,0.14893876016139984,0.3884047269821167,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R16,cpg,60,41688,6948,0.12099148333072662,0.18784910440444946,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R17,cpg,60,34740,6948,0.07177125662565231,0.5770828127861023,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R1,ebc,60,55584,6948,0.26959556341171265,0.35965651273727417,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R2,ebc,60,97272,6948,0.023371882736682892,0.07275671511888504,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R3,ebc,60,138960,6948,1.1096396446228027,1.455330729484558,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R4,ebc,60,34740,6948,0.7163370847702026,1.0743069648742676,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R5,ebc,60,62532,6948,1.281476378440857,2.2402963638305664,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R6,ebc,60,138960,6948,0.5168807506561279,0.7025359272956848,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R7,ebc,60,104220,6948,0.06631577759981155,0.2916289269924164,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R8,ebc,60,264024,6948,0.7840774655342102,1.0968040227890015,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R9,ebc,60,41688,6948,0.5870814323425293,0.7713596820831299,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R10,ebc,60,41688,6948,0.9120758175849915,1.1786143779754639,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R11,ebc,60,34740,6948,0.6062479615211487,0.9262717366218567,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R12,ebc,60,69480,6948,1.1015080213546753,1.449163556098938,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R13,ebc,60,90324,6948,0.5209838151931763,0.7406511306762695,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R14,ebc,60,55584,6948,2.305272340774536,3.633561849594116,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R15,ebc,60,83376,6948,0.0423022098839283,0.1066582202911377,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R16,ebc,60,41688,6948,0.1366027593612671,0.18335336446762085,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R17,ebc,60,34740,6948,0.025377357378602028,0.12567585706710815,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
4d,linearar4d,42,new-point-powder-600-800,receiver_grid_idw,R1,humanities,60,55584,6948,0.6021583080291748,0.9422575235366821,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00008_8_cell=task_id_new-point-powder-600-800_model_linearar4d_seed_42_2026-07-31_05-34-27/checkpoint_000000/region_metrics.csv,completed
