model,checkpoint_seed,task_id,mae_t1_db,rmse_t1_db,mae_t15_db,rmse_t15_db,mae_t60_db,rmse_t60_db
autoformer_csa,40,new-bands-powder-2400-2600,0.6064533591270447,1.3029919862747192,0.6210149526596069,1.4118150472640991,0.8346622586250305,1.7997897863388062
autoformer_csa,40,new-bands-powder-3500-3700,0.111798770725727,0.2707100212574005,0.1018060073256492,0.2590271532535553,0.1158627718687057,0.2741188406944275
autoformer_csa,40,new-bands-powder-5725-5925,0.0850385352969169,0.1772237420082092,0.0801392719149589,0.1725537627935409,0.0855981335043907,0.1724046170711517
autoformer_csa,40,new-bands-powder-800-1000,0.8304934501647949,2.2463808059692383,0.7201542854309082,2.282506465911865,0.9620146751403807,2.467405319213867
autoformer_csa,40,new-point-powder-600-800,0.965640425682068,1.805406928062439,1.0106836557388306,1.8686983585357664,1.1479305028915403,2.072017192840576
autoformer_csa,40,new-site-aerpaw-600-800,1.1895852088928225,1.9868083000183103,1.23277485370636,2.0798285007476807,1.4587877988815308,2.368661403656006
autoformer_csa,40,new-site-ara-600-800,1.757870078086853,2.98508620262146,1.8057323694229128,3.137470006942749,2.0217108726501465,3.579152107238769
autoformer_csa,40,new-site-cosmos-600-800,0.493834376335144,1.10508131980896,0.4509588778018951,1.0948890447616575,0.5159266591072083,1.1519932746887207
autoformer_csa,40,new-site-new-band-aerpaw-2400-2600,1.0436257123947144,1.800099492073059,1.029094934463501,1.8111156225204468,1.1531665325164795,1.958392858505249
autoformer_csa,40,new-site-new-band-ara-2400-2600,1.50718355178833,2.56789779663086,1.5031752586364746,2.621849536895752,1.7301571369171145,2.8724112510681152
autoformer_csa,40,new-site-new-band-cosmos-2400-2600,0.0921932160854339,0.2480838596820831,0.0869346410036087,0.2432793080806732,0.1019579395651817,0.2534376084804535
autoformer_csa,40,reference-powder-600-800,0.8461706042289734,1.7745380401611328,0.8885244727134705,1.8388606309890747,0.9997521042823792,2.0086631774902344
autoformer_csa,41,new-bands-powder-2400-2600,0.6166620254516602,1.3049873113632202,0.6385686993598938,1.4214773178100586,0.807852029800415,1.78516948223114
autoformer_csa,41,new-bands-powder-3500-3700,0.1257873475551605,0.2998510897159576,0.0955792292952537,0.260924369096756,0.1009033322334289,0.2652822434902191
autoformer_csa,41,new-bands-powder-5725-5925,0.0942258015275001,0.2019078433513641,0.0702105015516281,0.1636501997709274,0.0718133598566055,0.1610118597745895
autoformer_csa,41,new-bands-powder-800-1000,0.715667188167572,2.205854654312134,0.7214564085006714,2.281902551651001,0.7861610054969788,2.400238275527954
autoformer_csa,41,new-point-powder-600-800,0.9707809686660768,1.8128905296325684,1.0084691047668457,1.867958307266236,1.1466602087020874,2.067605972290039
autoformer_csa,41,new-site-aerpaw-600-800,1.1676291227340698,1.9665645360946653,1.2383341789245603,2.0866003036499023,1.4228695631027222,2.3369288444519043
autoformer_csa,41,new-site-ara-600-800,1.735736608505249,2.9619414806365967,1.810105800628662,3.139368295669556,1.9704326391220093,3.537451982498169
autoformer_csa,41,new-site-cosmos-600-800,0.4948000609874725,1.1143383979797363,0.4599782228469848,1.106492042541504,0.472378522157669,1.1274508237838743
autoformer_csa,41,new-site-new-band-aerpaw-2400-2600,1.0261280536651611,1.779802680015564,1.0409297943115234,1.8206700086593628,1.102963089942932,1.9114911556243896
autoformer_csa,41,new-site-new-band-ara-2400-2600,1.4734352827072144,2.550032377243042,1.523318648338318,2.6283812522888184,1.658069133758545,2.832981824874878
autoformer_csa,41,new-site-new-band-cosmos-2400-2600,0.1218356937170028,0.2745757102966308,0.0876377075910568,0.2416666448116302,0.1042491793632507,0.2528883814811706
autoformer_csa,41,reference-powder-600-800,0.8442041277885437,1.7736084461212158,0.8855582475662231,1.838818073272705,0.998478353023529,2.0056283473968506
autoformer_csa,42,new-bands-powder-2400-2600,0.6070862412452698,1.3004167079925537,0.6325283050537109,1.4140644073486328,0.8453342318534851,1.7868168354034424
