model_name,seed,condition,band_id,start_mhz,end_mhz,run_status,campaign_path,trial_id,objective,objective_name,test_mean_horizon_mae_db,test_mean_horizon_rmse_db,test_mae_db_t1,test_rmse_db_t1,test_mae_db_t15,test_rmse_db_t15,test_mae_db_t60,test_rmse_db_t60,test_n_values_t1,test_n_values_t15,test_n_values_t60
vanillalstm,43,region_only,R11,741.5,745.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R12,746.5,755.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R13,756.5,768.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R14,769.5,776.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R16,789.5,794.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R1,600.5,607.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R3,622.5,641.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R4,642.5,646.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R5,647.5,655.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R6,656.5,675.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R8,691.5,728.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R9,729.5,734.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R10,735.5,740.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R11,741.5,745.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R12,746.5,755.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R13,756.5,768.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R14,769.5,776.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,full_context,R16,789.5,794.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R1,600.5,607.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R3,622.5,641.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R4,642.5,646.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R5,647.5,655.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R6,656.5,675.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R8,691.5,728.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R9,729.5,734.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R10,735.5,740.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R11,741.5,745.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R12,746.5,755.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R13,756.5,768.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R14,769.5,776.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,44,region_only,R16,789.5,794.5,missing_metric,,,,,,,,,,,,,,,
linearar2d,40,full_context,R1,600.5,607.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00000,0.4575844134451392,val_mean_horizon_mae_db,0.39857516453928915,0.6382017367786953,0.27063439057353617,0.4878240045787901,0.3702386112128177,0.606873529322852,0.5548524918315134,0.8199076764344437,174216,174216,174216
linearar2d,40,full_context,R3,622.5,641.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00001,2.2946226802944327,val_mean_horizon_mae_db,2.099110141012652,2.9339894025307807,1.9039803966125104,2.7168399532695457,2.0793449287819197,2.917450596276939,2.3140050976435256,3.167677658045857,435540,435540,435540
linearar2d,40,full_context,R4,642.5,646.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00002,0.9553103329044624,val_mean_horizon_mae_db,0.8095361726673892,1.330784531191238,0.7171816527944747,1.2122366768825246,0.7954259366280132,1.3166673544690457,0.9160009285796799,1.4634495622221444,108885,108885,108885
linearar2d,40,full_context,R5,647.5,655.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00003,1.2379366348445322,val_mean_horizon_mae_db,1.0353052561771794,1.68697218534384,0.7616254243412148,1.1823420935668953,0.9337615450626545,1.5247122352391336,1.410528799127669,2.3538622272254917,195993,195993,195993
linearar2d,40,full_context,R6,656.5,675.5,completed,ray/production-20260730-spectral-context-v2/linearar2d/linearar2d-spectral-context,aa155_00004,0.7895682633218919,val_mean_horizon_mae_db,0.6701752232395103,1.1954493454683917,0.6075562795703939,1.1060379716475714,0.6544444929235822,1.1761323599757185,0.7485248972245548,1.3041777047818848,435540,435540,435540
